state,year,month,aqi
16,2011,12,213.65116279069767
17,2011,12,193.65151515151513
18,2011,12,220.76693766937672
19,2011,12,192.0
20,2011,12,273.9478458049887
21,2011,12,327.8426966292135
23,2011,12,215.46666666666667
24,2011,12,311.5800165066543
26,2011,12,278.4007936507937
0,2012,1,207.4972497249725
2,2012,1,204.9902912621359
3,2012,1,292.5050505050505
4,2012,1,217.125
5,2012,1,211.36692506459949
6,2012,1,401.36507936507934
7,2012,1,211.11111111111111
8,2012,1,288.2766296296296
9,2012,1,212.69841269841268
10,2012,1,286.9869281045752
11,2012,1,210.41706790123456
12,2012,1,192.94160206718345
13,2012,1,238.3773773773774
14,2012,1,233.48624527926853
16,2012,1,211.53546031746032
17,2012,1,192.0
19,2012,1,192.0
20,2012,1,262.125406885759
21,2012,1,302.1835422602089
23,2012,1,208.73599240265906
24,2012,1,314.1153461538462
26,2012,1,276.5128205128205
0,2012,2,210.77665692007795
2,2012,2,238.0402717127608
3,2012,2,279.58333333333337
4,2012,2,234.88395061728394
5,2012,2,220.3747276688453
6,2012,2,362.7584541062802
7,2012,2,221.2
8,2012,2,276.32424242424247
9,2012,2,226.10261437908497
10,2012,2,305.3696145124717
11,2012,2,209.26468783068782
12,2012,2,195.72222222222223
13,2012,2,236.71075837742504
14,2012,2,235.0134385751872
16,2012,2,205.47452574525747
17,2012,2,192.0
19,2012,2,192.0
20,2012,2,271.60239099859353
21,2012,2,298.60516129032254
23,2012,2,207.9262023217247
24,2012,2,316.1714470284238
26,2012,2,261.12152777777777
0,2012,3,213.52271727172717
2,2012,3,233.79208754208753
3,2012,3,265.3333333333333
4,2012,3,247.00472813238773
5,2012,3,211.5277777777778
6,2012,3,390.9936507936508
7,2012,3,217.82905982905984
8,2012,3,247.11444444444447
9,2012,3,225.54256010396364
10,2012,3,307.93939393939394
11,2012,3,216.96212560386473
12,2012,3,195.78306878306879
13,2012,3,256.0025252525253
14,2012,3,249.76166015261492
16,2012,3,207.7902494331066
17,2012,3,192.30370370370372
19,2012,3,192.0
20,2012,3,277.5967711771177
21,2012,3,348.4809803921568
23,2012,3,212.04642313546424
24,2012,3,313.9721350018961
26,2012,3,296.32716049382714
0,2012,4,201.29721097615834
2,2012,4,200.14172839506173
3,2012,4,268.93055555555554
4,2012,4,223.62222222222223
5,2012,4,202.70555555555558
6,2012,4,304.4074074074074
7,2012,4,192.72727272727272
8,2012,4,240.4380864197531
9,2012,4,218.12473118279573
10,2012,4,302.2645502645503
11,2012,4,222.79941734417343
12,2012,4,198.22222222222223
13,2012,4,234.50882658359293
14,2012,4,227.3106798110495
16,2012,4,209.67809523809524
17,2012,4,192.0
19,2012,4,192.0
20,2012,4,273.9087693389592
21,2012,4,287.1791985428051
23,2012,4,205.79166666666666
24,2012,4,322.20015817901236
26,2012,4,228.96476964769647
0,2012,5,207.1343386243386
2,2012,5,203.76388888888889
3,2012,5,311.66666666666663
4,2012,5,266.371158392435
5,2012,5,207.68707482993196
6,2012,5,412.0133333333334
7,2012,5,195.7948717948718
8,2012,5,298.39421455938697
9,2012,5,227.22408441961514
10,2012,5,317.69555555555553
11,2012,5,215.01675925925926
12,2012,5,195.15969733174035
13,2012,5,233.80601092896174
14,2012,5,222.6685931115003
16,2012,5,211.50237037037036
17,2012,5,192.0
19,2012,5,192.0
20,2012,5,305.60368253968255
21,2012,5,304.3325124378109
23,2012,5,206.66591080876796
24,2012,5,314.74704365079367
26,2012,5,245.6
0,2012,6,206.9631860776439
2,2012,6,199.03545179420666
3,2012,6,305.6135265700483
4,2012,6,252.50566893424036
5,2012,6,222.46485260770973
6,2012,6,417.3216374269006
7,2012,6,222.66666666666669
8,2012,6,317.46964157706094
9,2012,6,228.32247051520793
10,2012,6,289.7085610200364
11,2012,6,222.9442142142142
12,2012,6,194.7265625
13,2012,6,232.17030114226375
14,2012,6,216.6365544697792
16,2012,6,208.74285714285713
17,2012,6,192.0
19,2012,6,192.0
20,2012,6,283.8831771771772
21,2012,6,283.8025784563189
23,2012,6,201.66592592592593
24,2012,6,308.6549787685775
26,2012,6,211.2991452991453
0,2012,7,199.05102527420124
2,2012,7,205.35281097830898
3,2012,7,250.2657004830918
4,2012,7,208.35947712418303
5,2012,7,212.74603174603175
6,2012,7,291.7393162393163
7,2012,7,214.37037037037035
8,2012,7,301.0507264957265
9,2012,7,203.57249322493226
10,2012,7,277.9740740740741
11,2012,7,214.64114734299517
12,2012,7,195.5458089668616
13,2012,7,229.30232558139534
14,2012,7,212.93472693032015
16,2012,7,201.42852852852855
17,2012,7,192.0
19,2012,7,192.0
20,2012,7,264.4503225806452
21,2012,7,255.52239057239058
23,2012,7,208.86013986013987
24,2012,7,288.8667155067155
26,2012,7,216.68402777777777
0,2012,8,201.11094690749863
2,2012,8,200.29333333333332
3,2012,8,244.35265700483092
4,2012,8,203.91304347826087
5,2012,8,211.43121693121694
6,2012,8,251.23232323232324
7,2012,8,203.22222222222223
8,2012,8,257.88087719298244
9,2012,8,200.16366366366367
10,2012,8,273.44444444444446
11,2012,8,217.26772998805257
12,2012,8,194.0406746031746
13,2012,8,233.20057720057721
14,2012,8,215.65016368187946
16,2012,8,201.4297222222222
17,2012,8,192.0
19,2012,8,192.0
20,2012,8,267.03521505376347
21,2012,8,236.69641975308642
23,2012,8,201.0826873385013
24,2012,8,270.34787215787213
26,2012,8,200.6
0,2012,9,198.32592592592593
2,2012,9,200.1504424778761
3,2012,9,243.2037037037037
4,2012,9,205.27969348659005
5,2012,9,207.77097505668934
6,2012,9,269.4358974358974
7,2012,9,202.61111111111111
8,2012,9,245.6988888888889
9,2012,9,204.9611780455154
10,2012,9,271.19688109161797
11,2012,9,224.8356134259259
12,2012,9,204.13492063492063
13,2012,9,214.9356725146199
14,2012,9,215.58768317566313
16,2012,9,196.44680134680135
17,2012,9,192.0
19,2012,9,192.0
20,2012,9,259.04945226917056
21,2012,9,232.75206093189965
23,2012,9,203.1460905349794
24,2012,9,283.5920949074074
26,2012,9,213.56209150326796
0,2012,10,204.169075712881
2,2012,10,211.49466666666666
3,2012,10,299.14619883040933
4,2012,10,220.02267573696145
5,2012,10,209.03050108932462
6,2012,10,421.23809523809524
7,2012,10,192.0
8,2012,10,254.2393567251462
9,2012,10,210.99444444444444
10,2012,10,290.61111111111114
11,2012,10,227.50566308243725
12,2012,10,198.6337777777778
13,2012,10,239.91242937853107
14,2012,10,225.50712062969066
16,2012,10,200.698024691358
17,2012,10,192.0
19,2012,10,192.0
20,2012,10,282.24223918575063
21,2012,10,284.99951545530496
23,2012,10,210.07755406413125
24,2012,10,297.1229031051253
26,2012,10,203.02631578947367
0,2012,11,210.12180094786729
2,2012,11,236.7685185185185
3,2012,11,316.1
4,2012,11,224.51851851851853
5,2012,11,214.52116402116403
6,2012,11,404.24747474747477
7,2012,11,192.0
8,2012,11,276.2178306878307
9,2012,11,214.73082010582013
10,2012,11,285.5574074074074
11,2012,11,258.7481962481962
12,2012,11,197.65333333333334
13,2012,11,274.61538461538464
14,2012,11,233.65689111482104
16,2012,11,213.14957264957263
17,2012,11,192.0
19,2012,11,195.0648148148148
20,2012,11,285.8614205344585
21,2012,11,309.75505910165487
23,2012,11,207.48712418300656
24,2012,11,332.77649056603775
26,2012,11,235.06784660766962
0,2012,12,206.67307904919846
2,2012,12,247.9251700680272
3,2012,12,316.20772946859904
4,2012,12,262.75231481481484
5,2012,12,210.6962962962963
6,2012,12,383.91534391534395
7,2012,12,192.0
8,2012,12,304.0465079365079
9,2012,12,220.12033898305086
10,2012,12,281.13002364066193
11,2012,12,231.77596792668956
12,2012,12,198.41355641355642
13,2012,12,282.5233333333333
14,2012,12,233.0221288515406
16,2012,12,207.41176470588235
17,2012,12,192.0
19,2012,12,192.0
20,2012,12,296.1255334805004
21,2012,12,290.8487552213868
23,2012,12,203.55066387141858
24,2012,12,326.79110367892974
26,2012,12,270.114619883041
0,2013,1,210.28588374851722
2,2013,1,257.995105237396
4,2013,1,256.4310344827586
5,2013,1,210.98585858585858
6,2013,1,448.6862745098039
7,2013,1,148.30096237970255
8,2013,1,308.0740740740741
9,2013,1,222.73565034228542
10,2013,1,273.2289562289562
11,2013,1,221.5325925925926
12,2013,1,199.9367991845056
13,2013,1,257.9944272179156
14,2013,1,237.60165895081022
16,2013,1,202.1527777777778
17,2013,1,195.40996168582376
18,2013,1,234.32679738562092
19,2013,1,192.0
20,2013,1,282.1336146272855
21,2013,1,293.15139701124104
23,2013,1,204.04262753319358
24,2013,1,333.1539162112932
26,2013,1,359.9186886886887
0,2013,2,207.68498817966903
2,2013,2,260.5511215440793
4,2013,2,221.06753812636168
5,2013,2,236.70555555555558
6,2013,2,319.72727272727275
7,2013,2,150.2568888888889
8,2013,2,368.5
9,2013,2,214.33442265795205
10,2013,2,274.44251851844444
11,2013,2,219.85828343313375
12,2013,2,197.55555555555557
13,2013,2,264.108947885939
14,2013,2,234.83106154502272
16,2013,2,201.8639455782313
17,2013,2,195.56296296296298
18,2013,2,221.45238095238096
19,2013,2,192.0
20,2013,2,270.2828770799785
21,2013,2,284.90584560441766
23,2013,2,206.07553058676655
24,2013,2,314.41143790849674
26,2013,2,301.05706718346255
0,2013,3,208.2939857288481
2,2013,3,271.41916916916915
4,2013,3,207.49462365591395
5,2013,3,232.22030651340995
6,2013,3,314.1637426900585
7,2013,3,126.44852941176471
8,2013,3,320.47222222222223
9,2013,3,211.0301724137931
10,2013,3,272.3598079567901
11,2013,3,222.7324025596277
12,2013,3,198.37294238683128
13,2013,3,252.30913978494624
14,2013,3,229.23302995828595
16,2013,3,202.14689265536722
17,2013,3,198.56161616161617
18,2013,3,216.7516339869281
19,2013,3,192.0
20,2013,3,269.9864253393665
21,2013,3,304.3685300206349
23,2013,3,204.4863292611984
24,2013,3,312.295987654321
26,2013,3,252.29799635701278
0,2013,4,207.53825451749327
2,2013,4,242.32132132132134
4,2013,4,208.7293906810036
5,2013,4,240.81226053639847
6,2013,4,377.80444444444447
7,2013,4,137.42537313432837
8,2013,4,345.85470085470087
9,2013,4,215.66968325791856
10,2013,4,264.19362318768117
11,2013,4,216.97923681257015
12,2013,4,199.50722673893407
13,2013,4,251.2782986111111
14,2013,4,226.99244682965613
16,2013,4,202.84967320261438
17,2013,4,198.98544973544972
18,2013,4,201.62222222222223
19,2013,4,192.0
20,2013,4,281.6917874396135
21,2013,4,316.56709168105647
23,2013,4,204.7937321937322
24,2013,4,316.0111111111111
26,2013,4,274.19604166666664
0,2013,5,211.92528735632183
2,2013,5,239.52787952787952
4,2013,5,226.29890453834116
5,2013,5,240.92914653784217
6,2013,5,410.26296296296294
7,2013,5,128.29175187457395
8,2013,5,354.2163742690059
9,2013,5,231.2894598155468
10,2013,5,251.94753086430975
11,2013,5,214.77619799894683
12,2013,5,197.51686909581645
13,2013,5,260.3260329218107
14,2013,5,221.91975308641975
16,2013,5,195.77413479052825
17,2013,5,194.88709677419354
18,2013,5,210.50757575757578
19,2013,5,192.0
20,2013,5,283.10302256279266
21,2013,5,318.7943736078324
23,2013,5,205.8730864197531
24,2013,5,320.8524640342822
26,2013,5,262.1486257309942
0,2013,6,204.23775811209438
2,2013,6,250.06027253668765
4,2013,6,222.45555555555558
5,2013,6,222.789077212806
6,2013,6,317.96581196581195
7,2013,6,103.63517060367454
8,2013,6,358.8174603174603
9,2013,6,212.8565834557024
10,2013,6,248.04352762714024
11,2013,6,210.51080945198592
12,2013,6,195.11157796451914
13,2013,6,227.81141975308643
14,2013,6,213.31004657351963
16,2013,6,198.3101851851852
17,2013,6,193.3125925925926
18,2013,6,205.562091503268
19,2013,6,192.34782608695653
20,2013,6,257.5342592592593
21,2013,6,284.2549526276486
23,2013,6,207.1278065630397
24,2013,6,285.1317144959529
26,2013,6,243.52771428571427
0,2013,7,196.44586894586894
2,2013,7,242.1710189452125
4,2013,7,218.1604938271605
5,2013,7,213.08847736625515
6,2013,7,296.8253968253968
7,2013,7,108.24310776942356
8,2013,7,301.8611111111111
9,2013,7,207.39169000933705
10,2013,7,266.5764534220539
11,2013,7,207.5328798185941
12,2013,7,195.66961651917404
13,2013,7,225.68592592592594
14,2013,7,213.01147842056935
16,2013,7,199.07721280602635
17,2013,7,196.8125701459035
18,2013,7,213.06130268199232
19,2013,7,192.64
20,2013,7,256.15669515669515
21,2013,7,253.92442731734107
23,2013,7,206.88235294117646
24,2013,7,278.24580103359176
26,2013,7,268.07288359788356
0,2013,8,198.3866917765223
2,2013,8,236.77708621484555
4,2013,8,204.1904761904762
5,2013,8,206.76161616161616
6,2013,8,275.0
7,2013,8,111.20209339774557
8,2013,8,289.8333333333333
9,2013,8,208.13935969868174
10,2013,8,253.33759259248365
11,2013,8,205.03979328165374
12,2013,8,195.04088050314465
13,2013,8,221.76425120772947
14,2013,8,211.82807161418614
16,2013,8,199.60536398467434
17,2013,8,193.43537414965988
18,2013,8,204.996632996633
19,2013,8,192.34782608695653
20,2013,8,256.6934404283802
21,2013,8,265.0456714379686
23,2013,8,202.00198412698413
24,2013,8,281.52465383316445
26,2013,8,232.54137115839245
0,2013,9,203.73739711934158
2,2013,9,229.5611672278339
4,2013,9,211.49305555555554
5,2013,9,226.14754098360655
6,2013,9,269.9611111111111
7,2013,9,106.95156695156696
8,2013,9,275.984126984127
9,2013,9,208.80974124809742
10,2013,9,250.18986625524693
11,2013,9,209.40979689366785
12,2013,9,194.5374677002584
13,2013,9,236.84811507936507
14,2013,9,213.31078335004915
16,2013,9,202.9710144927536
17,2013,9,194.4848484848485
18,2013,9,204.55873015873016
19,2013,9,192.0
20,2013,9,267.20709441836203
21,2013,9,271.8373316498106
23,2013,9,200.89275843007186
24,2013,9,290.81189358372455
26,2013,9,237.55348148148147
0,2013,10,200.3558776167472
2,2013,10,227.33663366336634
4,2013,10,214.4969696969697
5,2013,10,218.6346516007533
6,2013,10,363.5377777777778
7,2013,10,113.6463963963964
8,2013,10,272.3856209150327
9,2013,10,220.1468253968254
10,2013,10,236.3968253968254
11,2013,10,205.26059564719358
12,2013,10,198.09034267912773
13,2013,10,262.9215859449193
14,2013,10,216.78639563193212
16,2013,10,199.33145009416194
17,2013,10,194.48521916411826
18,2013,10,230.18627450980392
19,2013,10,192.38095238095238
20,2013,10,284.45510662177327
21,2013,10,287.3869731798212
23,2013,10,203.60714285714286
24,2013,10,313.35374832663985
26,2013,10,255.32051282051282
0,2013,11,208.1149425287356
2,2013,11,238.68173258003768
4,2013,11,223.02469135802468
5,2013,11,231.59016393442624
6,2013,11,369.84057971014494
7,2013,11,113.64750957854407
8,2013,11,247.93434343434345
9,2013,11,218.85230352303523
10,2013,11,260.0697685175926
11,2013,11,216.63888888888889
12,2013,11,198.84084084084085
13,2013,11,285.0093476044852
14,2013,11,225.50465273895358
16,2013,11,196.45238095238096
17,2013,11,197.93434343434345
18,2013,11,227.60360360360363
19,2013,11,192.0
20,2013,11,275.4527363184079
21,2013,11,309.12445240943845
23,2013,11,201.79306829765545
24,2013,11,331.9788071450197
26,2013,11,284.3530222222222
0,2013,12,213.17752808988763
2,2013,12,255.642094017094
4,2013,12,260.14215686274514
5,2013,12,227.23366013071896
6,2013,12,360.52674897119346
7,2013,12,114.0400604686319
8,2013,12,316.72222222222223
9,2013,12,226.00929800092982
10,2013,12,267.105
11,2013,12,221.22276159654803
12,2013,12,196.12037037037035
13,2013,12,276.90064220183484
14,2013,12,237.8593610794196
16,2013,12,198.6
17,2013,12,196.19496855345912
18,2013,12,255.8034188034188
19,2013,12,192.0
20,2013,12,269.4556530214425
21,2013,12,307.3331128748016
23,2013,12,203.84784784784785
24,2013,12,323.7954091816367
26,2013,12,288.5995767195767
0,2014,1,197.86133333333333
2,2014,1,247.56464646464644
4,2014,1,231.1952861952862
5,2014,1,223.73535353535354
6,2014,1,358.9616858237548
7,2014,1,196.96666666666667
8,2014,1,264.63888888888886
9,2014,1,222.9780399862832
10,2014,1,326.4021164021164
11,2014,1,218.84126984126982
12,2014,1,199.66424368312565
13,2014,1,246.14513155689625
14,2014,1,244.18669824353663
16,2014,1,200.91148775894538
17,2014,1,195.5712682379349
19,2014,1,192.0
20,2014,1,259.468509984639
21,2014,1,293.4593199757741
23,2014,1,199.04072398190044
24,2014,1,298.9841094017094
26,2014,1,285.7662993572084
0,2014,2,197.87979797979798
2,2014,2,237.15555555555554
4,2014,2,212.87860082304528
5,2014,2,247.14009661835752
6,2014,2,348.02681992337165
7,2014,2,192.0701754385965
8,2014,2,281.67901234567904
9,2014,2,220.1483610054917
10,2014,2,296.3333333333333
11,2014,2,219.8701622971286
12,2014,2,197.95847362530063
13,2014,2,244.81291547958213
14,2014,2,226.81004366812226
16,2014,2,199.3688888888889
17,2014,2,194.68447837150129
19,2014,2,192.0
20,2014,2,248.21387283236993
21,2014,2,286.34939134770786
23,2014,2,200.09412906356138
24,2014,2,297.56440184593544
26,2014,2,266.496062992126
0,2014,3,199.766620176662
2,2014,3,230.11570247933884
4,2014,3,210.66495726495728
5,2014,3,248.0200364298725
6,2014,3,296.33159722222223
7,2014,3,195.0
8,2014,3,278.9876543209877
9,2014,3,215.09267563527652
10,2014,3,296.1
11,2014,3,223.48363095238096
12,2014,3,196.81896419271553
13,2014,3,235.09901628769555
14,2014,3,237.32974910394265
16,2014,3,200.00888888888892
17,2014,3,195.85990338164248
19,2014,3,192.0
20,2014,3,246.14453860640302
21,2014,3,282.42687212611514
23,2014,3,199.96370075254538
24,2014,3,299.94588200059894
26,2014,3,240.58903133903135
0,2014,4,199.77322404371583
2,2014,4,219.3845785440613
4,2014,4,209.33680555555554
5,2014,4,234.62393162393164
6,2014,4,318.986531986532
7,2014,4,194.0
8,2014,4,337.28333333333336
9,2014,4,216.26240740672222
10,2014,4,294.91358024691357
11,2014,4,226.7783783783784
12,2014,4,196.76199677937197
13,2014,4,246.93400723208413
14,2014,4,231.2833228708935
16,2014,4,201.45982905982905
17,2014,4,195.3100529100529
19,2014,4,192.74897119341566
20,2014,4,253.55555555555554
21,2014,4,263.8570261440359
23,2014,4,200.30393622321876
24,2014,4,297.4141500175254
26,2014,4,232.84351851851852
0,2014,5,204.53053053053054
1,2014,5,192.0
2,2014,5,204.69934640522877
4,2014,5,203.90652557319225
5,2014,5,220.2542735042735
6,2014,5,307.2410015649452
7,2014,5,195.04761904761904
8,2014,5,338.8277777777778
9,2014,5,215.0777116402282
10,2014,5,282.77777777777777
11,2014,5,217.88658606793322
12,2014,5,196.81612586037366
13,2014,5,239.4792453453091
14,2014,5,226.61315431017707
16,2014,5,199.7
17,2014,5,192.36868686868686
19,2014,5,192.0
20,2014,5,250.4034643008027
21,2014,5,269.534505729976
23,2014,5,198.93552311435525
24,2014,5,291.3613837037037
26,2014,5,217.35037037037037
0,2014,6,199.00090334236674
2,2014,6,204.20909090909092
4,2014,6,217.78518518518518
5,2014,6,235.42377260981914
6,2014,6,301.26785714285717
7,2014,6,192.0
8,2014,6,309.76666666666665
9,2014,6,216.44462423576053
10,2014,6,310.70940170940173
11,2014,6,219.91613247863248
12,2014,6,197.27770789656185
13,2014,6,241.44763306328184
14,2014,6,219.37362409138112
16,2014,6,197.96464646464648
17,2014,6,193.4065359477124
19,2014,6,192.0
20,2014,6,250.0316742081448
21,2014,6,280.48237036906664
23,2014,6,200.40531400966182
24,2014,6,292.343635448137
26,2014,6,219.02238805970148
0,2014,7,198.6768115942029
1,2014,7,221.66666666666666
2,2014,7,208.56172839506172
4,2014,7,202.38800705467372
5,2014,7,237.38611111111112
6,2014,7,284.139846743295
7,2014,7,192.0
8,2014,7,322.17543859649123
9,2014,7,210.93178382517007
10,2014,7,264.768115942029
11,2014,7,210.44500279173644
12,2014,7,196.65065065065065
13,2014,7,224.22319688109164
14,2014,7,216.51228733459357
16,2014,7,195.3913043478261
17,2014,7,192.21980676328502
19,2014,7,192.73712737127371
20,2014,7,239.2892639474918
21,2014,7,243.23209876617287
23,2014,7,199.65660542432198
24,2014,7,271.58736942070277
26,2014,7,211.2074074074074
0,2014,8,196.48635477582846
1,2014,8,192.0
2,2014,8,198.93377120963328
4,2014,8,207.73675213675213
5,2014,8,216.97222222222223
6,2014,8,305.29700854700855
7,2014,8,192.0
8,2014,8,307.8954248366013
9,2014,8,208.8973922903628
10,2014,8,262.88603988603984
11,2014,8,209.61838624338625
12,2014,8,194.80542005420054
13,2014,8,228.9560821123321
14,2014,8,213.26817558299038
16,2014,8,193.993993993994
17,2014,8,192.71464646464648
19,2014,8,192.52345679012345
20,2014,8,240.37230121116377
21,2014,8,258.4873294347536
23,2014,8,196.75499767549977
24,2014,8,280.7253013798112
26,2014,8,209.14084507042253
0,2014,9,200.6648148148148
1,2014,9,198.8888888888889
2,2014,9,199.43459222769567
4,2014,9,202.91717171717173
5,2014,9,219.02469135802468
6,2014,9,304.02222222222224
7,2014,9,192.0
8,2014,9,311.3859649122807
9,2014,9,210.26310964460947
10,2014,9,289.077519379845
11,2014,9,209.58414554905784
12,2014,9,195.61805555555557
13,2014,9,230.99667616334284
14,2014,9,217.56670875420875
16,2014,9,195.02525252525254
17,2014,9,192.55433455433456
19,2014,9,192.0
20,2014,9,239.27803145611367
21,2014,9,248.81663630846995
23,2014,9,195.67470449172578
24,2014,9,283.66301742919387
26,2014,9,217.1863799283154
0,2014,10,200.71468453378
1,2014,10,196.11111111111111
2,2014,10,205.8731443994602
4,2014,10,218.18287037037035
5,2014,10,229.88888888888889
6,2014,10,358.90772128060263
7,2014,10,192.0
8,2014,10,290.52107279693485
9,2014,10,212.9880837357971
10,2014,10,269.40625
11,2014,10,225.7479674796748
12,2014,10,194.71174275034454
13,2014,10,248.9733428964198
14,2014,10,226.28255574292675
16,2014,10,202.84865900383141
17,2014,10,192.55675029868578
19,2014,10,192.0
20,2014,10,251.41768707482993
21,2014,10,294.4768518520095
23,2014,10,196.1060606060606
24,2014,10,311.9299590808939
26,2014,10,236.0652356902357
0,2014,11,201.91423001949317
1,2014,11,192.0
2,2014,11,202.7385095939313
4,2014,11,234.0514096185738
5,2014,11,215.6326530612245
6,2014,11,403.05065359477123
7,2014,11,196.77777777777777
8,2014,11,296.6135265700483
9,2014,11,216.46854509978735
10,2014,11,284.3099415204678
11,2014,11,229.7814122533749
12,2014,11,193.9063829787234
13,2014,11,251.9685375866478
14,2014,11,230.72944130571247
16,2014,11,202.73180076628353
17,2014,11,193.68627450980392
19,2014,11,192.54654654654655
20,2014,11,253.5801971326165
21,2014,11,305.61954854358976
23,2014,11,195.75710594315245
24,2014,11,333.33870007262163
26,2014,11,276.40344827586205
0,2014,12,202.04406130268197
1,2014,12,204.44444444444446
2,2014,12,199.89197530864197
4,2014,12,235.55379188712521
5,2014,12,225.94832041343668
6,2014,12,405.33506944444446
7,2014,12,192.0
8,2014,12,253.87301587301585
9,2014,12,225.524596391453
10,2014,12,268.5438596491228
11,2014,12,234.04456654456655
12,2014,12,198.4285960382429
13,2014,12,237.76247456221
14,2014,12,230.94958847736626
16,2014,12,201.52631578947367
17,2014,12,192.0
19,2014,12,192.0
20,2014,12,246.17273576097105
21,2014,12,319.261837788045
23,2014,12,200.97807673143996
24,2014,12,322.447220412595
26,2014,12,287.26958105646634
0,2015,1,198.81086419753086
1,2015,1,207.5185185185185
2,2015,1,193.52752752752752
4,2015,1,215.72310405643736
5,2015,1,225.5653594771242
6,2015,1,351.8122766122766
7,2015,1,193.06944444444446
8,2015,1,226.66666666666666
9,2015,1,216.60488145048814
10,2015,1,270.9121447028424
11,2015,1,242.55078189362962
12,2015,1,194.21690821256038
13,2015,1,216.7252525252525
14,2015,1,233.03356481481484
16,2015,1,207.22040072859747
17,2015,1,192.0
18,2015,1,270.44097222222223
19,2015,1,192.02721088435376
20,2015,1,245.34535655058045
21,2015,1,313.33455433455435
23,2015,1,194.83029297954673
24,2015,1,313.54612064649206
26,2015,1,274.1848484848485
0,2015,2,199.9427160493827
1,2015,2,218.0
2,2015,2,216.3566229985444
4,2015,2,216.35555555555555
5,2015,2,212.99224806201548
6,2015,2,356.45635421045256
7,2015,2,194.8738359484628
8,2015,2,233.1358024691358
9,2015,2,209.68899782135077
10,2015,2,287.87179487179486
11,2015,2,245.8506172842328
12,2015,2,194.63627730294397
13,2015,2,235.74624978196408
14,2015,2,232.15299292407724
16,2015,2,207.51675485008818
17,2015,2,192.0
18,2015,2,275.75347222222223
19,2015,2,192.0
20,2015,2,239.9706028898854
21,2015,2,298.7546296296297
23,2015,2,194.36681222707423
24,2015,2,306.63059163059165
26,2015,2,256.8553205128205
0,2015,3,199.87599206349205
2,2015,3,281.491156462585
4,2015,3,200.08851224105462
5,2015,3,216.93540051679588
6,2015,3,286.73352633030055
7,2015,3,192.75619504396482
8,2015,3,202.11666666666667
9,2015,3,204.98190045248867
10,2015,3,297.17391304347825
11,2015,3,228.09819911574922
12,2015,3,193.70370370370372
13,2015,3,236.46247086247087
14,2015,3,226.4801851851852
16,2015,3,206.8888888888889
17,2015,3,192.93635382955773
18,2015,3,268.90123456790127
19,2015,3,192.0
20,2015,3,232.9939117199391
21,2015,3,274.36204744069914
23,2015,3,194.69125683060108
24,2015,3,281.7928811930736
26,2015,3,230.28339274079184
0,2015,4,200.17956349206347
1,2015,4,203.38888888888889
2,2015,4,258.14997508719483
4,2015,4,204.05376344086022
5,2015,4,211.48888888888888
6,2015,4,344.7643678160919
7,2015,4,194.3936092955701
8,2015,4,199.48538011695905
9,2015,4,204.56793701916263
10,2015,4,281.5868945868946
11,2015,4,233.7940577946276
12,2015,4,192.06889859291607
13,2015,4,246.5848651602076
14,2015,4,233.6255423504999
16,2015,4,200.91358024691357
17,2015,4,193.0204678362573
18,2015,4,221.69135802469134
19,2015,4,192.0
20,2015,4,236.415770609319
21,2015,4,310.2557997557997
23,2015,4,197.92987654320987
24,2015,4,288.94444444444446
26,2015,4,208.6841817186645
0,2015,5,198.94742063492063
1,2015,5,192.75
2,2015,5,209.98357487922704
4,2015,5,224.56752136752135
5,2015,5,213.1851851851852
6,2015,5,347.9641577060932
7,2015,5,192.0
9,2015,5,212.97331538585414
10,2015,5,280.14856429463174
11,2015,5,219.64629838333335
12,2015,5,192.42138364779876
13,2015,5,239.41454960809799
14,2015,5,221.4035804631251
16,2015,5,201.38518518518518
17,2015,5,192.16531165311653
18,2015,5,205.25
19,2015,5,192.21621621621622
20,2015,5,244.83991769547328
21,2015,5,316.7643467643468
23,2015,5,196.75420875420878
24,2015,5,308.8703703700855
26,2015,5,207.47742262810755
0,2015,6,197.36752136752136
2,2015,6,200.8100048100048
4,2015,6,199.2786324786325
5,2015,6,212.7753086419753
6,2015,6,310.3194768194768
7,2015,6,192.19806763285024
9,2015,6,210.7950566267218
10,2015,6,265.1801801801802
11,2015,6,212.42115564978215
12,2015,6,192.20527306967986
13,2015,6,215.80955937266617
14,2015,6,211.95301472070983
16,2015,6,195.44444444444446
17,2015,6,192.0
18,2015,6,195.32716049382714
19,2015,6,192.0
20,2015,6,236.34567901234567
21,2015,6,245.1534683855126
23,2015,6,203.404808317089
24,2015,6,283.7186277193557
26,2015,6,201.30555555555554
0,2015,7,198.22864197530865
2,2015,7,199.84764677341096
4,2015,7,195.5591985428051
5,2015,7,235.24074074074076
6,2015,7,277.3325443786982
7,2015,7,192.04848484848486
9,2015,7,204.62894056847543
10,2015,7,217.03086419753086
11,2015,7,208.44701136743674
12,2015,7,192.0
13,2015,7,208.88879176379177
14,2015,7,206.94405997693195
16,2015,7,196.33024691358025
17,2015,7,192.0
18,2015,7,198.88888888888889
19,2015,7,192.0
20,2015,7,219.5321143928739
21,2015,7,221.46265938069214
23,2015,7,207.82188721384702
24,2015,7,257.81980426021875
26,2015,7,196.54185692541856
0,2015,8,195.93695090439277
2,2015,8,198.97907949790795
4,2015,8,193.85663082437276
5,2015,8,211.84511784511784
6,2015,8,254.8321314102564
